"Markettype","Trdmnt","Cmretmdos"
"101","2011-01","-0.019475"
"111","2011-01","-0.019175"
"117","2011-01","-0.020331"
"127","2011-01","-0.020024"
"33","2011-01","-0.005053"
"20","2011-01","-0.064301"
"10","2011-02","0.005768"
"5","2011-02","0.053008"
"15","2011-02","0.052471"
"21","2011-02","0.053125"
"31","2011-02","0.052593"
"63","2011-02","0.052593"
"37","2011-02","0.053008"
"47","2011-02","0.052471"
"53","2011-02","0.053125"
"69","2011-02","0.053008"
"79","2011-02","0.052471"
"85","2011-02","0.053125"
"95","2011-02","0.052593"
"101","2011-02","0.053008"
"111","2011-02","0.052471"
"117","2011-02","0.053125"
"127","2011-02","0.052593"
"33","2011-02","0.040289"
"20","2011-02","0.091709"
"10","2011-03","0.002776"
"5","2011-03","0.003196"
"15","2011-03","0.003191"
"21","2011-03","0.002296"
"31","2011-03","0.002301"
"63","2011-03","0.002301"
"37","2011-03","0.003196"
"47","2011-03","0.003191"
"53","2011-03","0.002296"
"69","2011-03","0.003196"
"79","2011-03","0.003191"
"85","2011-03","0.002296"
"95","2011-03","0.002301"
"101","2011-03","0.003196"
"111","2011-03","0.003191"
"117","2011-03","0.002296"
"127","2011-03","0.002301"
"33","2011-03","0.012260"
"20","2011-03","-0.025810"
"10","2011-04","-0.032593"
"5","2011-04","-0.012635"
"15","2011-04","-0.012844"
"21","2011-04","-0.013548"
"31","2011-04","-0.013745"
"63","2011-04","-0.013745"
"37","2011-04","-0.012635"
"47","2011-04","-0.012844"
"53","2011-04","-0.013548"
"69","2011-04","-0.012635"
"79","2011-04","-0.012844"
"85","2011-04","-0.013548"
"95","2011-04","-0.013745"
"101","2011-04","-0.012635"
"111","2011-04","-0.012844"
"117","2011-04","-0.013548"
"127","2011-04","-0.013745"
"33","2011-04","-0.005875"
"20","2011-04","-0.035946"
"10","2011-05","-0.053394"
"5","2011-05","-0.059885"
"15","2011-05","-0.059820"
"21","2011-05","-0.060008"
"31","2011-05","-0.059942"
"63","2011-05","-0.059942"
"37","2011-05","-0.059885"
"47","2011-05","-0.059820"
"53","2011-05","-0.060008"
"69","2011-05","-0.059885"
"79","2011-05","-0.059820"
"85","2011-05","-0.060008"
"95","2011-05","-0.059942"
"101","2011-05","-0.059885"
"111","2011-05","-0.059820"
"117","2011-05","-0.060008"
"127","2011-05","-0.059942"
"33","2011-05","-0.056484"
"20","2011-05","-0.070646"
"10","2011-06","-0.002831"
"5","2011-06","0.023726"
"15","2011-06","0.023459"
"21","2011-06","0.023553"
"31","2011-06","0.023291"
"63","2011-06","0.023291"
"37","2011-06","0.023726"
"47","2011-06","0.023459"
"53","2011-06","0.023553"
"69","2011-06","0.023726"
"79","2011-06","0.023459"
"85","2011-06","0.023553"
"95","2011-06","0.023291"
"101","2011-06","0.023726"
"111","2011-06","0.023459"
"117","2011-06","0.023553"
"127","2011-06","0.023291"
"33","2011-06","0.017755"
"20","2011-06","0.040971"
"10","2011-07","0.028100"
"5","2011-07","-0.011528"
"15","2011-07","-0.011160"
"21","2011-07","-0.010499"
"31","2011-07","-0.010144"
"63","2011-07","-0.010144"
"37","2011-07","-0.011528"
"47","2011-07","-0.011160"
"53","2011-07","-0.010499"
"69","2011-07","-0.011528"
"79","2011-07","-0.011160"
"85","2011-07","-0.010499"
"95","2011-07","-0.010144"
"101","2011-07","-0.011528"
"111","2011-07","-0.011160"
"117","2011-07","-0.010499"
"127","2011-07","-0.010144"
"33","2011-07","-0.018811"
"20","2011-07","0.013180"
"10","2011-08","-0.073837"
"5","2011-08","-0.046794"
"15","2011-08","-0.047052"
"21","2011-08","-0.045966"
"31","2011-08","-0.046228"
"63","2011-08","-0.046228"
"37","2011-08","-0.046794"
"47","2011-08","-0.047052"
"53","2011-08","-0.045966"
"69","2011-08","-0.046794"
"79","2011-08","-0.047052"
"85","2011-08","-0.045966"
"95","2011-08","-0.046228"
"101","2011-08","-0.046794"
"111","2011-08","-0.047052"
"117","2011-08","-0.045966"
"127","2011-08","-0.046228"
"33","2011-08","-0.049712"
"20","2011-08","-0.035746"
"10","2011-09","-0.136679"
"5","2011-09","-0.087824"
"15","2011-09","-0.088266"
"21","2011-09","-0.088674"
"31","2011-09","-0.089103"
"63","2011-09","-0.089103"
"37","2011-09","-0.087824"
"47","2011-09","-0.088266"
"53","2011-09","-0.088674"
"69","2011-09","-0.087824"
"79","2011-09","-0.088266"
"85","2011-09","-0.088674"
"95","2011-09","-0.089103"
"101","2011-09","-0.087824"
"111","2011-09","-0.088266"
"117","2011-09","-0.088674"
"127","2011-09","-0.089103"
"33","2011-09","-0.077650"
"20","2011-09","-0.118046"
"10","2011-10","0.096511"
"5","2011-10","0.043146"
"15","2011-10","0.043598"
"21","2011-10","0.043561"
"31","2011-10","0.044002"
"63","2011-10","0.044002"
"37","2011-10","0.043146"
"47","2011-10","0.043598"
"53","2011-10","0.043561"
"69","2011-10","0.043146"
"79","2011-10","0.043598"
"85","2011-10","0.043561"
"95","2011-10","0.044002"
"101","2011-10","0.043146"
"111","2011-10","0.043598"
"117","2011-10","0.043561"
"127","2011-10","0.044002"
"33","2011-10","0.047862"
"20","2011-10","0.031697"
"10","2011-11","-0.081619"
"5","2011-11","-0.051174"
"15","2011-11","-0.051439"
"21","2011-11","-0.050661"
"31","2011-11","-0.050927"
"63","2011-11","-0.050927"
"37","2011-11","-0.051174"
"47","2011-11","-0.051439"
"53","2011-11","-0.050661"
"69","2011-11","-0.051174"
"79","2011-11","-0.051439"
"85","2011-11","-0.050661"
"95","2011-11","-0.050927"
"101","2011-11","-0.051174"
"111","2011-11","-0.051439"
"117","2011-11","-0.050661"
"127","2011-11","-0.050927"
"33","2011-11","-0.051681"
"20","2011-11","-0.047804"
"10","2011-12","-0.037035"
"5","2011-12","-0.071649"
"15","2011-12","-0.071353"
"21","2011-12","-0.072590"
"31","2011-12","-0.072292"
"63","2011-12","-0.072292"
"37","2011-12","-0.071649"
"47","2011-12","-0.071353"
"53","2011-12","-0.072590"
"69","2011-12","-0.071649"
"79","2011-12","-0.071353"
"85","2011-12","-0.072590"
"95","2011-12","-0.072292"
"101","2011-12","-0.071649"
"111","2011-12","-0.071353"
"117","2011-12","-0.072590"
"127","2011-12","-0.072292"
"33","2011-12","-0.052639"
"20","2011-12","-0.127807"
"10","2012-01","0.035772"
"5","2012-01","0.035244"
"15","2012-01","0.035248"
"21","2012-01","0.033031"
"31","2012-01","0.033055"
"63","2012-01","0.033055"
"37","2012-01","0.035244"
"47","2012-01","0.035248"
"53","2012-01","0.033031"
"69","2012-01","0.035244"
"79","2012-01","0.035248"
"85","2012-01","0.033031"
"95","2012-01","0.033055"
"101","2012-01","0.035244"
"111","2012-01","0.035248"
"117","2012-01","0.033031"
"127","2012-01","0.033055"
"33","2012-01","0.044134"
"20","2012-01","-0.000587"
"10","2012-02","0.108632"
"5","2012-02","0.070125"
"15","2012-02","0.070461"
"21","2012-02","0.071112"
"31","2012-02","0.071435"
"63","2012-02","0.071435"
"37","2012-02","0.070125"
"47","2012-02","0.070461"
"53","2012-02","0.071112"
"69","2012-02","0.070125"
"79","2012-02","0.070461"
"85","2012-02","0.071112"
"95","2012-02","0.071435"
"101","2012-02","0.070125"
"111","2012-02","0.070461"
"117","2012-02","0.071112"
"127","2012-02","0.071435"
"33","2012-02","0.056973"
"20","2012-02","0.115369"
"10","2012-03","-0.042588"
"5","2012-03","-0.068655"
"15","2012-03","-0.068423"
"21","2012-03","-0.068870"
"31","2012-03","-0.068639"
"63","2012-03","-0.068639"
"37","2012-03","-0.068655"
"47","2012-03","-0.068423"
"53","2012-03","-0.068870"
"69","2012-03","-0.068655"
"79","2012-03","-0.068423"
"85","2012-03","-0.068870"
"95","2012-03","-0.068639"
"101","2012-03","-0.068655"
"111","2012-03","-0.068423"
"117","2012-03","-0.068870"
"127","2012-03","-0.068639"
"33","2012-03","-0.068418"
"20","2012-03","-0.070191"
"10","2012-04","0.062570"
"5","2012-04","0.060118"
"15","2012-04","0.060140"
"21","2012-04","0.059427"
"31","2012-04","0.059455"
"63","2012-04","0.059455"
"37","2012-04","0.060118"
"47","2012-04","0.060140"
"53","2012-04","0.059427"
"69","2012-04","0.060118"
"79","2012-04","0.060140"
"85","2012-04","0.059427"
"95","2012-04","0.059455"
"101","2012-04","0.060118"
"111","2012-04","0.060140"
"117","2012-04","0.059427"
"127","2012-04","0.059455"
"33","2012-04","0.059009"
"20","2012-04","0.060644"
"10","2012-05","-0.029619"
"5","2012-05","-0.001364"
"15","2012-05","-0.001617"
"21","2012-05","-0.000388"
"31","2012-05","-0.000646"
"63","2012-05","-0.000646"
"37","2012-05","-0.001364"
"47","2012-05","-0.001617"
"53","2012-05","-0.000388"
"69","2012-05","-0.001364"
"79","2012-05","-0.001617"
"85","2012-05","-0.000388"
"95","2012-05","-0.000646"
"101","2012-05","-0.001364"
"111","2012-05","-0.001617"
"117","2012-05","-0.000388"
"127","2012-05","-0.000646"
"33","2012-05","-0.008993"
"20","2012-05","0.024617"
"10","2012-06","-0.017875"
"5","2012-06","-0.050929"
"15","2012-06","-0.050639"
"21","2012-06","-0.050122"
"31","2012-06","-0.049844"
"63","2012-06","-0.049844"
"37","2012-06","-0.050929"
"47","2012-06","-0.050639"
"53","2012-06","-0.050122"
"69","2012-06","-0.050929"
"79","2012-06","-0.050639"
"85","2012-06","-0.050122"
"95","2012-06","-0.049844"
"101","2012-06","-0.050929"
"111","2012-06","-0.050639"
"117","2012-06","-0.050122"
"127","2012-06","-0.049844"
"33","2012-06","-0.048684"
"20","2012-06","-0.054157"
"10","2012-07","-0.068625"
"5","2012-07","-0.054215"
"15","2012-07","-0.054345"
"21","2012-07","-0.054858"
"31","2012-07","-0.054981"
"63","2012-07","-0.054981"
"37","2012-07","-0.054215"
"47","2012-07","-0.054345"
"53","2012-07","-0.054858"
"69","2012-07","-0.054215"
"79","2012-07","-0.054345"
"85","2012-07","-0.054858"
"95","2012-07","-0.054981"
"101","2012-07","-0.054215"
"111","2012-07","-0.054345"
"117","2012-07","-0.054858"
"127","2012-07","-0.054981"
"33","2012-07","-0.048689"
"20","2012-07","-0.071946"
"10","2012-08","0.037844"
"5","2012-08","-0.024797"
"15","2012-08","-0.024277"
"21","2012-08","-0.023256"
"31","2012-08","-0.022758"
"63","2012-08","-0.022758"
"37","2012-08","-0.024797"
"47","2012-08","-0.024277"
"53","2012-08","-0.023256"
"69","2012-08","-0.024797"
"79","2012-08","-0.024277"
"85","2012-08","-0.023256"
"95","2012-08","-0.022758"
"101","2012-08","-0.024797"
"111","2012-08","-0.024277"
"117","2012-08","-0.023256"
"127","2012-08","-0.022758"
"33","2012-08","-0.023897"
"20","2012-08","-0.021459"
"10","2012-09","0.012363"
"5","2012-09","0.025122"
"15","2012-09","0.025010"
"21","2012-09","0.024116"
"31","2012-09","0.024015"
"63","2012-09","0.024015"
"37","2012-09","0.025122"
"47","2012-09","0.025010"
"53","2012-09","0.024116"
"69","2012-09","0.025122"
"79","2012-09","0.025010"
"85","2012-09","0.024116"
"95","2012-09","0.024015"
"101","2012-09","0.025122"
"111","2012-09","0.025010"
"117","2012-09","0.024116"
"127","2012-09","0.024015"
"33","2012-09","0.024173"
"20","2012-09","0.023951"
"10","2012-10","0.017606"
"5","2012-10","-0.009484"
"15","2012-10","-0.009250"
"21","2012-10","-0.009345"
"31","2012-10","-0.009116"
"63","2012-10","-0.009116"
"37","2012-10","-0.009484"
"47","2012-10","-0.009250"
"53","2012-10","-0.009345"
"69","2012-10","-0.009484"
"79","2012-10","-0.009250"
"85","2012-10","-0.009345"
"95","2012-10","-0.009116"
"101","2012-10","-0.009484"
"111","2012-10","-0.009250"
"117","2012-10","-0.009345"
"127","2012-10","-0.009116"
"33","2012-10","-0.008950"
"20","2012-10","-0.010436"
"10","2012-11","0.002520"
"5","2012-11","-0.058448"
"15","2012-11","-0.057920"
"21","2012-11","-0.059716"
"31","2012-11","-0.059186"
"63","2012-11","-0.059186"
"37","2012-11","-0.058448"
"47","2012-11","-0.057920"
"53","2012-11","-0.059716"
"69","2012-11","-0.058448"
"79","2012-11","-0.057920"
"85","2012-11","-0.059716"
"95","2012-11","-0.059186"
"101","2012-11","-0.058448"
"111","2012-11","-0.057920"
"117","2012-11","-0.059716"
"127","2012-11","-0.059186"
"33","2012-11","-0.043038"
"20","2012-11","-0.105684"
"10","2012-12","0.151696"
"5","2012-12","0.150130"
"15","2012-12","0.150143"
"21","2012-12","0.150793"
"31","2012-12","0.150801"
"63","2012-12","0.150801"
"37","2012-12","0.150130"
"47","2012-12","0.150143"
"53","2012-12","0.150793"
"69","2012-12","0.150130"
"79","2012-12","0.150143"
"85","2012-12","0.150793"
"95","2012-12","0.150801"
"101","2012-12","0.150130"
"111","2012-12","0.150143"
"117","2012-12","0.150793"
"127","2012-12","0.150801"
"33","2012-12","0.145905"
"20","2012-12","0.165136"
"10","2013-01","0.188282"
"5","2013-01","0.050682"
"15","2013-01","0.051834"
"21","2013-01","0.051147"
"31","2013-01","0.052274"
"63","2013-01","0.052274"
"37","2013-01","0.050682"
"47","2013-01","0.051834"
"53","2013-01","0.051147"
"69","2013-01","0.050682"
"79","2013-01","0.051834"
"85","2013-01","0.051147"
"95","2013-01","0.052274"
"101","2013-01","0.050682"
"111","2013-01","0.051834"
"117","2013-01","0.051147"
"127","2013-01","0.052274"
"33","2013-01","0.046984"
"20","2013-01","0.063254"
"10","2013-02","-0.015891"
"5","2013-02","-0.001401"
"15","2013-02","-0.001539"
"21","2013-02","0.000474"
"31","2013-02","0.000321"
"63","2013-02","0.000321"
"37","2013-02","-0.001401"
"47","2013-02","-0.001539"
"53","2013-02","0.000474"
"69","2013-02","-0.001401"
"79","2013-02","-0.001539"
"85","2013-02","0.000474"
"95","2013-02","0.000321"
"101","2013-02","-0.001401"
"111","2013-02","-0.001539"
"117","2013-02","0.000474"
"127","2013-02","0.000321"
"33","2013-02","-0.009455"
"20","2013-02","0.028582"
"10","2013-03","-0.055689"
"5","2013-03","-0.051732"
"15","2013-03","-0.051769"
"21","2013-03","-0.050838"
"31","2013-03","-0.050883"
"63","2013-03","-0.050883"
"37","2013-03","-0.051732"
"47","2013-03","-0.051769"
"53","2013-03","-0.050838"
"69","2013-03","-0.051732"
"79","2013-03","-0.051769"
"85","2013-03","-0.050838"
"95","2013-03","-0.050883"
"101","2013-03","-0.051732"
"111","2013-03","-0.051769"
"117","2013-03","-0.050838"
"127","2013-03","-0.050883"
"33","2013-03","-0.053217"
"20","2013-03","-0.044433"
"10","2013-04","-0.003164"
"5","2013-04","-0.024854"
"15","2013-04","-0.024654"
"21","2013-04","-0.023962"
"31","2013-04","-0.023774"
"63","2013-04","-0.023774"
"37","2013-04","-0.024854"
"47","2013-04","-0.024654"
"53","2013-04","-0.023962"
"69","2013-04","-0.024854"
"79","2013-04","-0.024654"
"85","2013-04","-0.023962"
"95","2013-04","-0.023774"
"101","2013-04","-0.024854"
"111","2013-04","-0.024654"
"117","2013-04","-0.023962"
"127","2013-04","-0.023774"
"33","2013-04","-0.026682"
"20","2013-04","-0.016733"
"10","2013-05","0.060541"
"5","2013-05","0.073290"
"15","2013-05","0.073171"
"21","2013-05","0.076626"
"31","2013-05","0.076480"
"63","2013-05","0.076480"
"37","2013-05","0.073290"
"47","2013-05","0.073171"
"53","2013-05","0.076626"
"69","2013-05","0.073290"
"79","2013-05","0.073171"
"85","2013-05","0.076626"
"95","2013-05","0.076480"
"101","2013-05","0.073290"
"111","2013-05","0.073171"
"117","2013-05","0.076626"
"127","2013-05","0.076480"
"33","2013-05","0.056882"
"20","2013-05","0.128167"
"10","2013-06","-0.095372"
"5","2013-06","-0.135631"
"15","2013-06","-0.135267"
"21","2013-06","-0.133991"
"31","2013-06","-0.133652"
"63","2013-06","-0.133652"
"37","2013-06","-0.135631"
"47","2013-06","-0.135267"
"53","2013-06","-0.133991"
"69","2013-06","-0.135631"
"79","2013-06","-0.135267"
"85","2013-06","-0.133991"
"95","2013-06","-0.133652"
"101","2013-06","-0.135631"
"111","2013-06","-0.135267"
"117","2013-06","-0.133991"
"127","2013-06","-0.133652"
"33","2013-06","-0.127457"
"20","2013-06","-0.149727"
"10","2013-07","0.037134"
"5","2013-07","0.024508"
"15","2013-07","0.024628"
"21","2013-07","0.027614"
"31","2013-07","0.027701"
"63","2013-07","0.027701"
"37","2013-07","0.024508"
"47","2013-07","0.024628"
"53","2013-07","0.027614"
"69","2013-07","0.024508"
"79","2013-07","0.024628"
"85","2013-07","0.027614"
"95","2013-07","0.027701"
"101","2013-07","0.024508"
"111","2013-07","0.024628"
"117","2013-07","0.027614"
"127","2013-07","0.027701"
"33","2013-07","0.015512"
"20","2013-07","0.056644"
"10","2013-08","0.051749"
"5","2013-08","0.053077"
"15","2013-08","0.053065"
"21","2013-08","0.052855"
"31","2013-08","0.052846"
"63","2013-08","0.052846"
"37","2013-08","0.053077"
"47","2013-08","0.053065"
"53","2013-08","0.052855"
"69","2013-08","0.053077"
"79","2013-08","0.053065"
"85","2013-08","0.052855"
"95","2013-08","0.052846"
"101","2013-08","0.053077"
"111","2013-08","0.053065"
"117","2013-08","0.052855"
"127","2013-08","0.052846"
"33","2013-08","0.049577"
"20","2013-08","0.060733"
"10","2013-09","0.027291"
"5","2013-09","0.038730"
"15","2013-09","0.038608"
"21","2013-09","0.042069"
"31","2013-09","0.041924"
"63","2013-09","0.041924"
"37","2013-09","0.038730"
"47","2013-09","0.038608"
"53","2013-09","0.042069"
"69","2013-09","0.038730"
"79","2013-09","0.038608"
"85","2013-09","0.042069"
"95","2013-09","0.041924"
"101","2013-09","0.038730"
"111","2013-09","0.038608"
"117","2013-09","0.042069"
"127","2013-09","0.041924"
"33","2013-09","0.036248"
"20","2013-09","0.056190"
"10","2013-10","-0.004068"
"5","2013-10","-0.017304"
"15","2013-10","-0.017192"
"21","2013-10","-0.019582"
"31","2013-10","-0.019456"
"63","2013-10","-0.019456"
"37","2013-10","-0.017304"
"47","2013-10","-0.017192"
"53","2013-10","-0.019582"
"69","2013-10","-0.017304"
"79","2013-10","-0.017192"
"85","2013-10","-0.019582"
"95","2013-10","-0.019456"
"101","2013-10","-0.017304"
"111","2013-10","-0.017192"
"117","2013-10","-0.019582"
"127","2013-10","-0.019456"
"33","2013-10","-0.013597"
"20","2013-10","-0.033529"
"10","2013-11","0.048768"
"5","2013-11","0.040354"
"15","2013-11","0.040424"
"21","2013-11","0.043961"
"31","2013-11","0.043999"
"63","2013-11","0.043999"
"37","2013-11","0.040354"
"47","2013-11","0.040424"
"53","2013-11","0.043961"
"69","2013-11","0.040354"
"79","2013-11","0.040424"
"85","2013-11","0.043961"
"95","2013-11","0.043999"
"101","2013-11","0.040354"
"111","2013-11","0.040424"
"117","2013-11","0.043961"
"127","2013-11","0.043999"
"33","2013-11","0.036393"
"20","2013-11","0.061805"
"10","2013-12","-0.014552"
"5","2013-12","-0.041353"
"15","2013-12","-0.041130"
"21","2013-12","-0.041229"
"31","2013-12","-0.041016"
"63","2013-12","-0.041016"
"37","2013-12","-0.041353"
"47","2013-12","-0.041130"
"53","2013-12","-0.041229"
"69","2013-12","-0.041353"
"79","2013-12","-0.041130"
"85","2013-12","-0.041229"
"95","2013-12","-0.041016"
"101","2013-12","-0.041353"
"111","2013-12","-0.041130"
"117","2013-12","-0.041229"
"127","2013-12","-0.041016"
"33","2013-12","-0.046344"
"20","2013-12","-0.029587"
"10","2014-01","-0.024144"
"5","2014-01","-0.030862"
"15","2014-01","-0.030806"
"21","2014-01","-0.024017"
"31","2014-01","-0.024018"
"63","2014-01","-0.024018"
"37","2014-01","-0.030862"
"47","2014-01","-0.030806"
"53","2014-01","-0.024017"
"69","2014-01","-0.030862"
"79","2014-01","-0.030806"
"85","2014-01","-0.024017"
"95","2014-01","-0.024018"
"101","2014-01","-0.030862"
"111","2014-01","-0.030806"
"117","2014-01","-0.024017"
"127","2014-01","-0.024018"
"33","2014-01","-0.040818"
"20","2014-01","0.013272"
"10","2014-02","-0.043771"
"5","2014-02","0.013347"
"15","2014-02","0.012874"
"21","2014-02","0.012129"
"31","2014-02","0.011687"
"63","2014-02","0.011687"
"37","2014-02","0.013347"
"47","2014-02","0.012874"
"53","2014-02","0.012129"
"69","2014-02","0.013347"
"79","2014-02","0.012874"
"85","2014-02","0.012129"
"95","2014-02","0.011687"
"101","2014-02","0.013347"
"111","2014-02","0.012874"
"117","2014-02","0.012129"
"127","2014-02","0.011687"
"33","2014-02","0.012801"
"20","2014-02","0.010719"
"10","2014-03","-0.016977"
"5","2014-03","-0.016545"
"15","2014-03","-0.016548"
"21","2014-03","-0.019283"
"31","2014-03","-0.019266"
"63","2014-03","-0.019266"
"37","2014-03","-0.016545"
"47","2014-03","-0.016548"
"53","2014-03","-0.019283"
"69","2014-03","-0.016545"
